Diode 1 Set Temp (C)	Set Power (W)	Diode 1 RCF	Diode 1 Max Current (A)	Output Power (W)	Vanadate Temp (C)	Diode 2 Temp (C)	Diode 2 Photocell Voltage (V)	Baseplate Temp (C)	Current (A)	Diode 2 Current (A)	Diode 2 Max Current (A)	Laser Head Hours (hr)	Diode 1 Temp (C)	Diode 1 Photocell Voltage (V)	LBO Temp (C)	Diode 1 Heatsink Temp (C)	LBO Set Temp (C)	Diode 1 Current (A)	Vanadate Set Temp (C)	Diode 2 RCF	Power Supply Hours (hr)	Diode 1 Hours (hr)	Diode 2 Hours (hr)	Diode 2 Set Temp (C)	Diode 2 Heatsink Temp (C)	Etalon Temp (C)
2016-01-19 05:45:25.785685	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.26900000e+01	3.17000000e+00	2.77200000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21300000e+01	2.96000000e+00	1.47460000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:26.488296	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.17000000e+00	2.77200000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:27.067003	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.18000000e+00	2.77200000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:27.758937	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31600000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:45:28.371908	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31600000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72900000e+01
2016-01-19 05:45:29.039098	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00200000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31600000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72700000e+01
2016-01-19 05:45:29.639804	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31600000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.72700000e+01
2016-01-19 05:45:30.320432	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99800000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:30.918211	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99800000e+01	2.27300000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:31.593809	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99800000e+01	2.27300000e+01	3.18000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:32.191972	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99800000e+01	2.27300000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.72900000e+01
2016-01-19 05:45:32.913499	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00000000e+01	2.27300000e+01	3.17000000e+00	2.77600000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.72900000e+01
2016-01-19 05:45:33.480053	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27300000e+01	3.17000000e+00	2.77600000e+01	5.04900000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.72900000e+01
2016-01-19 05:45:34.189035	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.27000000e+01	3.16000000e+00	2.77600000e+01	5.04900000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21300000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91300000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:34.789742	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.27000000e+01	3.17000000e+00	2.77600000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21300000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:35.487247	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77600000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21300000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:36.122386	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77600000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21300000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:36.759232	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27400000e+01	3.17000000e+00	2.77600000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21100000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:37.369449	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00200000e+01	2.27400000e+01	3.16000000e+00	2.77600000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21100000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:38.009520	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27100000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:38.582037	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00000000e+01	2.27100000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.95000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:39.271539	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27300000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73300000e+01
2016-01-19 05:45:39.838239	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27300000e+01	3.17000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73300000e+01
2016-01-19 05:45:40.475826	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27300000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:41.096100	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27300000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
2016-01-19 05:45:41.641417	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27300000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73200000e+01
2016-01-19 05:45:42.163746	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00000000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04400000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.95000000e+00	1.47460000e+02	3.31500000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73200000e+01
2016-01-19 05:45:42.761780	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47460000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:43.398250	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.17000000e+00	2.77300000e+01	5.04400000e+01	5.18200000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:43.966885	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.16000000e+00	2.77300000e+01	5.04600000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.95000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:44.654987	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.97000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.90400000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:45.226997	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31500000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:45.861178	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:46.389090	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73000000e+01
2016-01-19 05:45:47.021489	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	3.00000000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:45:47.576650	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26900000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47420000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40500000e+01	3.73200000e+01
2016-01-19 05:45:48.278038	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26900000e+01	3.17000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47420000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73200000e+01
2016-01-19 05:45:48.791456	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04900000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.95000000e+00	1.47540000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73200000e+01
2016-01-19 05:45:49.360388	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47540000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73200000e+01
2016-01-19 05:45:50.047525	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04600000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:50.616470	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47500000e+02	3.31200000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72900000e+01
2016-01-19 05:45:51.249176	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72600000e+01
2016-01-19 05:45:51.768859	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.26800000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.72600000e+01
2016-01-19 05:45:52.399169	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99900000e+01	2.26800000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:52.940684	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40600000e+01	3.73000000e+01
2016-01-19 05:45:53.603197	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	3.00200000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47500000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:54.153054	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79250000e+01	2.99900000e+01	2.27000000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18700000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.90700000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:54.742461	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99900000e+01	2.27000000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21600000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73000000e+01
2016-01-19 05:45:55.428190	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99800000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:55.990756	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79170000e+01	2.99800000e+01	2.27100000e+01	3.17000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40800000e+01	3.73200000e+01
2016-01-19 05:45:56.567190	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	2.99800000e+01	2.27100000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21500000e+01	2.96000000e+00	1.47540000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73200000e+01
2016-01-19 05:45:57.024301	2.21500000e+01	1.79900000e+01	2.00000000e-02	6.76000000e+01	1.79090000e+01	2.99900000e+01	2.26500000e+01	3.16000000e+00	2.77300000e+01	5.04700000e+01	5.18400000e+01	7.13700000e+01	5.15786000e+03	2.21400000e+01	2.96000000e+00	1.47460000e+02	3.31300000e+01	1.47500000e+02	4.91000000e+01	3.00000000e+01	2.00000000e-02	5.15786000e+03	5.30352000e+03	5.30359000e+03	2.27000000e+01	3.40300000e+01	3.73000000e+01
